State,District,Year,Education_Index,Healthcare_Index,Food_Security_Index,Employment_Index
Odisha,Balasore,2020,84.28,69.6,70.96,54.47
Odisha,Balasore,2021,84.85,69.6,73.12,57.46
Odisha,Balasore,2022,85.42,71.26,75.28,62.2
Odisha,Balasore,2023,85.99,72.91,77.44,63.26
Odisha,Balasore,2024,86.56,74.57,79.6,64.31
Odisha,Balasore,2025,87.13,76.22,81.76,65.37
Odisha,Balasore,2026,87.7,77.88,83.92,66.42
Odisha,Kendrapara,2010,78.91,53.86,56.39,45.66
Odisha,Kendrapara,2011,79.36,55.08,57.0,47.08
Odisha,Kendrapara,2012,79.81,56.3,57.62,48.5
Odisha,Kendrapara,2013,80.26,57.53,58.24,49.92
Odisha,Kendrapara,2014,80.71,58.75,60.05,51.34
Odisha,Kendrapara,2015,81.16,59.98,61.87,52.76
Odisha,Kendrapara,2016,81.73,61.2,63.68,54.18
Odisha,Kendrapara,2017,82.3,63.5,65.62,55.6
Odisha,Kendrapara,2018,82.87,65.8,67.56,56.92
Odisha,Kendrapara,2019,83.44,68.1,69.5,58.24
Odisha,Kendrapara,2020,84.01,70.4,71.44,54.47
Odisha,Kendrapara,2021,84.58,70.4,73.6,57.46
Odisha,Kendrapara,2022,85.15,72.06,75.76,62.2
Odisha,Kendrapara,2023,85.72,73.71,77.92,63.26
Odisha,Kendrapara,2024,86.29,75.37,80.08,64.31
Odisha,Kendrapara,2025,86.86,77.02,82.24,65.37
Odisha,Kendrapara,2026,87.43,78.68,84.4,66.42
Odisha,Angul,2010,77.58,53.5,54.12,45.66
Odisha,Angul,2011,78.03,54.72,54.77,47.08
Odisha,Angul,2012,78.48,55.94,55.42,48.5
Odisha,Angul,2013,78.93,57.15,56.07,49.92
Odisha,Angul,2014,79.38,58.37,57.91,51.34
Odisha,Angul,2015,79.83,59.58,59.76,52.76
Odisha,Angul,2016,80.4,60.8,61.61,54.18
Odisha,Angul,2017,80.97,63.05,63.59,55.6
Odisha,Angul,2018,81.54,65.3,65.56,56.92
Odisha,Angul,2019,82.11,67.55,67.54,58.24
Odisha,Angul,2020,82.68,69.8,69.52,54.47
Odisha,Angul,2021,83.25,69.8,71.68,57.46
Odisha,Angul,2022,83.82,71.42,73.84,62.2
Odisha,Angul,2023,84.39,73.04,76.0,63.26
Odisha,Angul,2024,84.96,74.66,78.16,64.31
Odisha,Angul,2025,85.53,76.28,80.32,65.37
Odisha,Angul,2026,86.1,77.9,82.48,66.42
Odisha,Jharsuguda,2010,80.57,54.91,56.67,45.66
Odisha,Jharsuguda,2011,81.02,56.16,57.28,47.08
Odisha,Jharsuguda,2012,81.47,57.41,57.89,48.5
Odisha,Jharsuguda,2013,81.92,58.66,58.51,49.92
Odisha,Jharsuguda,2014,82.37,59.9,60.32,51.34
Odisha,Jharsuguda,2015,82.82,61.15,62.13,52.76
Odisha,Jharsuguda,2016,83.39,62.4,63.94,54.18
Odisha,Jharsuguda,2017,83.96,64.6,65.88,55.6
Odisha,Jharsuguda,2018,84.53,66.8,67.81,56.92
Odisha,Jharsuguda,2019,85.1,69.0,69.75,58.24
Odisha,Jharsuguda,2020,85.67,71.2,71.68,54.47
Odisha,Jharsuguda,2021,86.24,71.2,73.84,57.46
Odisha,Jharsuguda,2022,86.81,72.78,76.0,62.2
Odisha,Jharsuguda,2023,87.38,74.37,78.16,63.26
Odisha,Jharsuguda,2024,87.95,75.95,80.32,64.31
Odisha,Jharsuguda,2025,88.52,77.54,82.48,65.37
Odisha,Jharsuguda,2026,89.09,79.12,84.64,66.42
Madhya Pradesh,Bhopal,2010,81.84,58.78,54.12,48.61
Madhya Pradesh,Bhopal,2011,82.29,60.12,54.77,50.01
Madhya Pradesh,Bhopal,2012,82.74,61.46,55.42,51.41
Madhya Pradesh,Bhopal,2013,83.19,62.79,56.07,52.8
Madhya Pradesh,Bhopal,2014,83.64,64.13,57.91,54.2
Madhya Pradesh,Bhopal,2015,84.09,65.46,59.76,55.6
Madhya Pradesh,Bhopal,2016,84.66,66.8,61.61,57.0
Madhya Pradesh,Bhopal,2017,85.23,68.75,63.59,58.4
Madhya Pradesh,Bhopal,2018,85.8,70.7,65.56,59.84
Madhya Pradesh,Bhopal,2019,86.37,72.65,67.54,61.28
Madhya Pradesh,Bhopal,2020,86.94,74.6,69.52,57.69
Madhya Pradesh,Bhopal,2021,87.51,74.6,71.68,60.78
Madhya Pradesh,Bhopal,2022,88.08,76.0,73.84,65.6
Madhya Pradesh,Bhopal,2023,88.65,77.41,76.0,66.75
Madhya Pradesh,Bhopal,2024,89.22,78.81,78.16,67.9
Madhya Pradesh,Bhopal,2025,89.79,80.22,80.32,69.06
Madhya Pradesh,Bhopal,2026,90.36,81.62,82.48,70.21
Madhya Pradesh,Indore,2010,83.81,60.19,56.39,49.81
Madhya Pradesh,Indore,2011,84.26,61.56,57.0,51.21
Madhya Pradesh,Indore,2012,84.71,62.93,57.62,52.61
Madhya Pradesh,Indore,2013,85.16,64.3,58.24,54.0
Madhya Pradesh,Indore,2014,85.61,65.66,60.05,55.4
Madhya Pradesh,Indore,2015,86.06,67.03,61.87,56.8
Madhya Pradesh,Indore,2016,86.63,68.4,63.68,58.2
Madhya Pradesh,Indore,2017,87.2,70.35,65.62,59.6
Madhya Pradesh,Indore,2018,87.77,72.3,67.56,61.04
Madhya Pradesh,Indore,2019,88.34,74.25,69.5,62.48
Madhya Pradesh,Indore,2020,88.91,76.2,71.44,58.89
Madhya Pradesh,Indore,2021,89.48,76.2,73.6,61.98
Madhya Pradesh,Indore,2022,90.05,77.6,75.76,66.8
Madhya Pradesh,Indore,2023,90.62,79.01,77.92,67.95
Madhya Pradesh,Indore,2024,91.19,80.41,80.08,69.1
Madhya Pradesh,Indore,2025,91.76,81.82,82.24,70.26
Madhya Pradesh,Indore,2026,92.33,83.22,84.4,71.41
Madhya Pradesh,Jabalpur,2010,80.41,54.91,51.01,43.41
Madhya Pradesh,Jabalpur,2011,80.86,56.16,51.7,44.81
Madhya Pradesh,Jabalpur,2012,81.31,57.41,52.39,46.21
Madhya Pradesh,Jabalpur,2013,81.76,58.66,53.08,47.6
Madhya Pradesh,Jabalpur,2014,82.21,59.9,54.97,49.0
Madhya Pradesh,Jabalpur,2015,82.66,61.15,56.87,50.4
Madhya Pradesh,Jabalpur,2016,83.23,62.4,58.76,51.8
Madhya Pradesh,Jabalpur,2017,83.8,64.4,60.79,53.2
Madhya Pradesh,Jabalpur,2018,84.37,66.4,62.82,54.64
Madhya Pradesh,Jabalpur,2019,84.94,68.4,64.85,56.08
Madhya Pradesh,Jabalpur,2020,85.51,70.4,66.88,52.49
Madhya Pradesh,Jabalpur,2021,86.08,70.4,69.04,55.58
Madhya Pradesh,Jabalpur,2022,86.65,71.84,71.2,60.4
Madhya Pradesh,Jabalpur,2023,87.22,73.28,73.36,61.55
Madhya Pradesh,Jabalpur,2024,87.79,74.72,75.52,62.7
Madhya Pradesh,Jabalpur,2025,88.36,76.16,77.68,63.86
Madhya Pradesh,Jabalpur,2026,88.93,77.6,79.84,65.01
Madhya Pradesh,Gwalior,2010,74.25,53.5,47.89,43.41
Madhya Pradesh,Gwalior,2011,74.83,54.72,48.63,44.81
Madhya Pradesh,Gwalior,2012,75.41,55.94,49.36,46.21
Madhya Pradesh,Gwalior,2013,75.99,57.15,50.1,47.6
Madhya Pradesh,Gwalior,2014,76.57,58.37,52.04,49.0
Madhya Pradesh,Gwalior,2015,77.15,59.58,53.97,50.4
Madhya Pradesh,Gwalior,2016,77.85,60.8,55.91,51.8
Madhya Pradesh,Gwalior,2017,78.55,62.8,57.99,53.2
Madhya Pradesh,Gwalior,2018,79.25,64.8,60.07,54.64
Madhya Pradesh,Gwalior,2019,79.95,66.8,62.16,56.08
Madhya Pradesh,Gwalior,2020,80.65,68.8,64.24,52.49
Madhya Pradesh,Gwalior,2021,81.35,68.8,66.4,55.58
Madhya Pradesh,Gwalior,2022,82.05,70.24,68.56,60.4
Madhya Pradesh,Gwalior,2023,82.75,71.68,70.72,61.55
Madhya Pradesh,Gwalior,2024,83.45,73.12,72.88,62.7
Madhya Pradesh,Gwalior,2025,84.15,74.56,75.04,63.86
Madhya Pradesh,Gwalior,2026,84.85,76.0,77.2,65.01
Madhya Pradesh,Ujjain,2010,69.32,49.63,42.79,43.41
Madhya Pradesh,Ujjain,2011,69.9,50.76,43.6,44.81
Madhya Pradesh,Ujjain,2012,70.48,51.89,44.41,46.21
Madhya Pradesh,Ujjain,2013,71.06,53.02,45.22,47.6
Madhya Pradesh,Ujjain,2014,71.64,54.14,47.23,49.0
Madhya Pradesh,Ujjain,2015,72.22,55.27,49.23,50.4
Madhya Pradesh,Ujjain,2016,72.92,56.4,51.24,51.8
Madhya Pradesh,Ujjain,2017,73.62,58.4,53.41,53.2
Madhya Pradesh,Ujjain,2018,74.32,60.4,55.58,54.64
Madhya Pradesh,Ujjain,2019,75.02,62.4,57.75,56.08
Madhya Pradesh,Ujjain,2020,75.72,64.4,59.92,52.49
Madhya Pradesh,Ujjain,2021,76.42,64.4,62.08,55.58
Madhya Pradesh,Ujjain,2022,77.12,65.84,64.24,60.4
Madhya Pradesh,Ujjain,2023,77.82,67.28,66.4,61.55
Madhya Pradesh,Ujjain,2024,78.52,68.72,68.56,62.7
Madhya Pradesh,Ujjain,2025,79.22,70.16,70.72,63.86
Madhya Pradesh,Ujjain,2026,79.92,71.6,72.88,65.01
Madhya Pradesh,Sagar,2010,70.53,48.22,41.66,43.41
Madhya Pradesh,Sagar,2011,71.11,49.32,42.48,44.81
Madhya Pradesh,Sagar,2012,71.69,50.42,43.31,46.21
Madhya Pradesh,Sagar,2013,72.27,51.51,44.13,47.6
Madhya Pradesh,Sagar,2014,72.85,52.61,46.16,49.0
Madhya Pradesh,Sagar,2015,73.43,53.7,48.18,50.4
Madhya Pradesh,Sagar,2016,74.13,54.8,50.2,51.8
Madhya Pradesh,Sagar,2017,74.83,56.9,52.39,53.2
Madhya Pradesh,Sagar,2018,75.53,59.0,54.58,54.64
Madhya Pradesh,Sagar,2019,76.23,61.1,56.77,56.08
Madhya Pradesh,Sagar,2020,76.93,63.2,58.96,52.49
Madhya Pradesh,Sagar,2021,77.63,63.2,61.12,55.58
Madhya Pradesh,Sagar,2022,78.33,64.71,63.28,60.4
Madhya Pradesh,Sagar,2023,79.03,66.22,65.44,61.55
Madhya Pradesh,Sagar,2024,79.73,67.74,67.6,62.7
Madhya Pradesh,Sagar,2025,80.43,69.25,69.76,63.86
Madhya Pradesh,Sagar,2026,81.13,70.76,71.92,65.01
Madhya Pradesh,Rewa,2010,64.06,42.59,32.6,43.41
Madhya Pradesh,Rewa,2011,64.74,43.56,33.55,44.81
Madhya Pradesh,Rewa,2012,65.42,44.53,34.5,46.21
Madhya Pradesh,Rewa,2013,66.1,45.5,35.45,47.6
Madhya Pradesh,Rewa,2014,66.78,46.46,37.61,49.0
Madhya Pradesh,Rewa,2015,67.46,47.43,39.76,50.4
Madhya Pradesh,Rewa,2016,68.26,48.4,41.91,51.8
Madhya Pradesh,Rewa,2017,69.06,50.5,44.25,53.2
Madhya Pradesh,Rewa,2018,69.86,52.6,46.6,54.64
Madhya Pradesh,Rewa,2019,70.66,54.7,48.94,56.08
Madhya Pradesh,Rewa,2020,71.46,56.8,51.28,52.49
Madhya Pradesh,Rewa,2021,72.26,56.8,53.44,55.58
Madhya Pradesh,Rewa,2022,73.06,58.31,55.6,60.4
Madhya Pradesh,Rewa,2023,73.86,59.82,57.76,61.55
Madhya Pradesh,Rewa,2024,74.66,61.34,59.92,62.7
Madhya Pradesh,Rewa,2025,75.46,62.85,62.08,63.86
Madhya Pradesh,Rewa,2026,76.26,64.36,64.24,65.01
Madhya Pradesh,Satna,2010,67.8,44.18,35.15,43.41
Madhya Pradesh,Satna,2011,68.38,45.18,36.06,44.81
Madhya Pradesh,Satna,2012,68.96,46.18,36.98,46.21
Madhya Pradesh,Satna,2013,69.54,47.19,37.9,47.6
Madhya Pradesh,Satna,2014,70.12,48.19,40.01,49.0
Madhya Pradesh,Satna,2015,70.7,49.2,42.13,50.4
Madhya Pradesh,Satna,2016,71.4,50.2,44.24,51.8
Madhya Pradesh,Satna,2017,72.1,52.3,46.54,53.2
Madhya Pradesh,Satna,2018,72.8,54.4,48.84,54.64
Madhya Pradesh,Satna,2019,73.5,56.5,51.14,56.08
Madhya Pradesh,Satna,2020,74.2,58.6,53.44,52.49
Madhya Pradesh,Satna,2021,74.9,58.6,55.6,55.58
Madhya Pradesh,Satna,2022,75.6,60.11,57.76,60.4
Madhya Pradesh,Satna,2023,76.3,61.62,59.92,61.55
Madhya Pradesh,Satna,2024,77.0,63.14,62.08,62.7
Madhya Pradesh,Satna,2025,77.7,64.65,64.24,63.86
Madhya Pradesh,Satna,2026,78.4,66.16,66.4,65.01
Madhya Pradesh,Katni,2010,67.63,42.94,34.3,43.41
Madhya Pradesh,Katni,2011,68.21,43.92,35.23,44.81
Madhya Pradesh,Katni,2012,68.79,44.9,36.15,46.21
Madhya Pradesh,Katni,2013,69.37,45.87,37.08,47.6
Madhya Pradesh,Katni,2014,69.95,46.85,39.21,49.0
Madhya Pradesh,Katni,2015,70.53,47.82,41.34,50.4
Madhya Pradesh,Katni,2016,71.23,48.8,43.47,51.8
Madhya Pradesh,Katni,2017,71.93,50.95,45.78,53.2
Madhya Pradesh,Katni,2018,72.63,53.1,48.09,54.64
Madhya Pradesh,Katni,2019,73.33,55.25,50.41,56.08
Madhya Pradesh,Katni,2020,74.03,57.4,52.72,52.49
Madhya Pradesh,Katni,2021,74.73,57.4,54.88,55.58
Madhya Pradesh,Katni,2022,75.43,58.95,57.04,60.4
Madhya Pradesh,Katni,2023,76.13,60.5,59.2,61.55
Madhya Pradesh,Katni,2024,76.83,62.04,61.36,62.7
Madhya Pradesh,Katni,2025,77.53,63.59,63.52,63.86
Madhya Pradesh,Katni,2026,78.23,65.14,65.68,65.01
Madhya Pradesh,Chhindwara,2010,73.57,47.87,45.63,43.41
Madhya Pradesh,Chhindwara,2011,74.15,48.96,46.39,44.81
Madhya Pradesh,Chhindwara,2012,74.73,50.05,47.16,46.21
Madhya Pradesh,Chhindwara,2013,75.31,51.14,47.93,47.6
Madhya Pradesh,Chhindwara,2014,75.89,52.22,49.9,49.0
Madhya Pradesh,Chhindwara,2015,76.47,53.31,51.87,50.4
Madhya Pradesh,Chhindwara,2016,77.17,54.4,53.83,51.8
Madhya Pradesh,Chhindwara,2017,77.87,56.5,55.96,53.2
Madhya Pradesh,Chhindwara,2018,78.57,58.6,58.08,54.64
Madhya Pradesh,Chhindwara,2019,79.27,60.7,60.2,56.08
Madhya Pradesh,Chhindwara,2020,79.97,62.8,62.32,52.49
Madhya Pradesh,Chhindwara,2021,80.67,62.8,64.48,55.58
Madhya Pradesh,Chhindwara,2022,81.37,64.31,66.64,60.4
Madhya Pradesh,Chhindwara,2023,82.07,65.82,68.8,61.55
Madhya Pradesh,Chhindwara,2024,82.77,67.34,70.96,62.7
Madhya Pradesh,Chhindwara,2025,83.47,68.85,73.12,63.86
Madhya Pradesh,Chhindwara,2026,84.17,70.36,75.28,65.01
Madhya Pradesh,Damoh,2010,65.28,41.18,31.75,43.41
Madhya Pradesh,Damoh,2011,65.86,42.12,32.71,44.81
Madhya Pradesh,Damoh,2012,66.44,43.06,33.68,46.21
Madhya Pradesh,Damoh,2013,67.02,43.99,34.64,47.6
Madhya Pradesh,Damoh,2014,67.6,44.93,36.8,49.0
Madhya Pradesh,Damoh,2015,68.18,45.86,38.97,50.4
Madhya Pradesh,Damoh,2016,68.88,46.8,41.13,51.8
Madhya Pradesh,Damoh,2017,69.58,48.95,43.49,53.2
Madhya Pradesh,Damoh,2018,70.28,51.1,45.85,54.64
Madhya Pradesh,Damoh,2019,70.98,53.25,48.2,56.08
Madhya Pradesh,Damoh,2020,71.68,55.4,50.56,52.49
Madhya Pradesh,Damoh,2021,72.38,55.4,52.72,55.58
Madhya Pradesh,Damoh,2022,73.08,56.95,54.88,60.4
Madhya Pradesh,Damoh,2023,73.78,58.5,57.04,61.55
Madhya Pradesh,Damoh,2024,74.48,60.04,59.2,62.7
Madhya Pradesh,Damoh,2025,75.18,61.59,61.36,63.86
Madhya Pradesh,Damoh,2026,75.88,63.14,63.52,65.01
Madhya Pradesh,Balaghat,2010,74.07,48.58,47.89,43.41
Madhya Pradesh,Balaghat,2011,74.65,49.68,48.63,44.81
Madhya Pradesh,Balaghat,2012,75.23,50.78,49.36,46.21
Madhya Pradesh,Balaghat,2013,75.81,51.89,50.1,47.6
Madhya Pradesh,Balaghat,2014,76.39,52.99,52.04,49.0
Madhya Pradesh,Balaghat,2015,76.97,54.1,53.97,50.4
Madhya Pradesh,Balaghat,2016,77.67,55.2,55.91,51.8
Madhya Pradesh,Balaghat,2017,78.37,57.3,57.99,53.2
Madhya Pradesh,Balaghat,2018,79.07,59.4,60.07,54.64
Madhya Pradesh,Balaghat,2019,79.77,61.5,62.16,56.08
Madhya Pradesh,Balaghat,2020,80.47,63.6,64.24,52.49
Madhya Pradesh,Balaghat,2021,81.17,63.6,66.4,55.58
Madhya Pradesh,Balaghat,2022,81.87,65.11,68.56,60.4
Madhya Pradesh,Balaghat,2023,82.57,66.62,70.72,61.55
Madhya Pradesh,Balaghat,2024,83.27,68.14,72.88,62.7
Madhya Pradesh,Balaghat,2025,83.97,69.65,75.04,63.86
Madhya Pradesh,Balaghat,2026,84.67,71.16,77.2,65.01
Madhya Pradesh,Dhar,2010,51.47,36.61,25.8,43.41
Madhya Pradesh,Dhar,2011,52.25,37.44,26.85,44.81
Madhya Pradesh,Dhar,2012,53.03,38.27,27.9,46.21
Madhya Pradesh,Dhar,2013,53.81,39.1,28.95,47.6
Madhya Pradesh,Dhar,2014,54.59,39.94,31.19,49.0
Madhya Pradesh,Dhar,2015,55.37,40.77,33.44,50.4
Madhya Pradesh,Dhar,2016,56.27,41.6,35.69,51.8
Madhya Pradesh,Dhar,2017,57.17,43.8,38.15,53.2
Madhya Pradesh,Dhar,2018,58.07,46.0,40.6,54.64
Madhya Pradesh,Dhar,2019,58.97,48.2,43.06,56.08
Madhya Pradesh,Dhar,2020,59.87,50.4,45.52,52.49
Madhya Pradesh,Dhar,2021,60.77,50.4,47.68,55.58
Madhya Pradesh,Dhar,2022,61.67,51.98,49.84,60.4
Madhya Pradesh,Dhar,2023,62.57,53.57,52.0,61.55
Madhya Pradesh,Dhar,2024,63.47,55.15,54.16,62.7
Madhya Pradesh,Dhar,2025,64.37,56.74,56.32,63.86
Madhya Pradesh,Dhar,2026,65.27,58.32,58.48,65.01
Madhya Pradesh,Jhabua,2010,43.09,30.62,15,37.01
Madhya Pradesh,Jhabua,2011,43.87,31.32,15,38.41
Madhya Pradesh,Jhabua,2012,44.65,32.02,15,39.81
Madhya Pradesh,Jhabua,2013,45.43,32.71,15.39,41.2
Madhya Pradesh,Jhabua,2014,46.21,33.41,17.83,42.6
Madhya Pradesh,Jhabua,2015,46.99,34.1,20.28,44.0
Madhya Pradesh,Jhabua,2016,47.89,34.8,22.73,45.4
Madhya Pradesh,Jhabua,2017,48.79,37.15,25.43,46.8
Madhya Pradesh,Jhabua,2018,49.69,39.5,28.12,48.24
Madhya Pradesh,Jhabua,2019,50.59,41.85,30.82,49.68
Madhya Pradesh,Jhabua,2020,51.49,44.2,33.52,46.09
Madhya Pradesh,Jhabua,2021,52.39,44.2,35.68,49.18
Madhya Pradesh,Jhabua,2022,53.29,45.89,37.84,54.0
Madhya Pradesh,Jhabua,2023,54.19,47.58,40.0,55.15
Madhya Pradesh,Jhabua,2024,55.09,49.28,42.16,56.3
Madhya Pradesh,Jhabua,2025,55.99,50.97,44.32,57.46
Madhya Pradesh,Jhabua,2026,56.89,52.66,46.48,58.61
Madhya Pradesh,Barwani,2010,50.62,32.03,15,37.61
Madhya Pradesh,Barwani,2011,51.4,32.76,15.12,39.01
Madhya Pradesh,Barwani,2012,52.18,33.49,16.34,40.41
Madhya Pradesh,Barwani,2013,52.96,34.22,17.56,41.8
Madhya Pradesh,Barwani,2014,53.74,34.94,19.97,43.2
Madhya Pradesh,Barwani,2015,54.52,35.67,22.39,44.6
Madhya Pradesh,Barwani,2016,55.42,36.4,24.8,46.0
Madhya Pradesh,Barwani,2017,56.32,38.75,27.46,47.4
Madhya Pradesh,Barwani,2018,57.22,41.1,30.12,48.84
Madhya Pradesh,Barwani,2019,58.12,43.45,32.78,50.28
Madhya Pradesh,Barwani,2020,59.02,45.8,35.44,46.69
Madhya Pradesh,Barwani,2021,59.92,45.8,37.6,49.78
Madhya Pradesh,Barwani,2022,60.82,47.49,39.76,54.6
Madhya Pradesh,Barwani,2023,61.72,49.18,41.92,55.75
Madhya Pradesh,Barwani,2024,62.62,50.88,44.08,56.9
Madhya Pradesh,Barwani,2025,63.52,52.57,46.24,58.06
Madhya Pradesh,Barwani,2026,64.42,54.26,48.4,59.21
Madhya Pradesh,Shivpuri,2010,61.83,40.66,34.58,43.41
Madhya Pradesh,Shivpuri,2011,62.51,41.58,35.5,44.81
Madhya Pradesh,Shivpuri,2012,63.19,42.5,36.43,46.21
Madhya Pradesh,Shivpuri,2013,63.87,43.43,37.35,47.6
Madhya Pradesh,Shivpuri,2014,64.55,44.35,39.48,49.0
Madhya Pradesh,Shivpuri,2015,65.23,45.28,41.6,50.4
Madhya Pradesh,Shivpuri,2016,66.03,46.2,43.72,51.8
Madhya Pradesh,Shivpuri,2017,66.83,48.55,46.03,53.2
Madhya Pradesh,Shivpuri,2018,67.63,50.9,48.34,54.64
Madhya Pradesh,Shivpuri,2019,68.43,53.25,50.65,56.08
Madhya Pradesh,Shivpuri,2020,69.23,55.6,52.96,52.49
Madhya Pradesh,Shivpuri,2021,70.03,55.6,55.12,55.58
Madhya Pradesh,Shivpuri,2022,70.83,57.29,57.28,60.4
Madhya Pradesh,Shivpuri,2023,71.63,58.98,59.44,61.55
Madhya Pradesh,Shivpuri,2024,72.43,60.68,61.6,62.7
Madhya Pradesh,Shivpuri,2025,73.23,62.37,63.76,63.86
Madhya Pradesh,Shivpuri,2026,74.03,64.06,65.92,65.01
Rajasthan,Jaipur,2010,75.99,58.43,55.54,56.6
Rajasthan,Jaipur,2011,76.44,59.76,56.17,58.08
Rajasthan,Jaipur,2012,76.89,61.09,56.79,59.57
Rajasthan,Jaipur,2013,77.34,62.42,57.42,61.05
Rajasthan,Jaipur,2014,77.79,63.74,59.25,62.54
Rajasthan,Jaipur,2015,78.24,65.07,61.08,64.03
Rajasthan,Jaipur,2016,78.81,66.4,62.91,65.51
Rajasthan,Jaipur,2017,79.38,68.45,64.86,67.0
Rajasthan,Jaipur,2018,79.95,70.5,66.81,68.44
Rajasthan,Jaipur,2019,80.52,72.55,68.77,69.88
Rajasthan,Jaipur,2020,81.09,74.6,70.72,65.99
Rajasthan,Jaipur,2021,81.66,74.6,72.88,69.18
Rajasthan,Jaipur,2022,82.23,76.08,75.04,74.2
Rajasthan,Jaipur,2023,82.8,77.55,77.2,75.35
Rajasthan,Jaipur,2024,83.37,79.03,79.36,76.5
Rajasthan,Jaipur,2025,83.94,80.5,81.52,77.66
Rajasthan,Jaipur,2026,84.51,81.98,83.68,78.81
Rajasthan,Jodhpur,2010,65.36,53.5,46.48,55.4
Rajasthan,Jodhpur,2011,65.94,54.72,47.23,56.88
Rajasthan,Jodhpur,2012,66.52,55.94,47.99,58.37
Rajasthan,Jodhpur,2013,67.1,57.15,48.74,59.85
Rajasthan,Jodhpur,2014,67.68,58.37,50.7,61.34
Rajasthan,Jodhpur,2015,68.26,59.58,52.66,62.83
Rajasthan,Jodhpur,2016,68.96,60.8,54.61,64.31
Rajasthan,Jodhpur,2017,69.66,62.95,56.72,65.8
Rajasthan,Jodhpur,2018,70.36,65.1,58.83,67.24
Rajasthan,Jodhpur,2019,71.06,67.25,60.93,68.68
Rajasthan,Jodhpur,2020,71.76,69.4,63.04,64.79
Rajasthan,Jodhpur,2021,72.46,69.4,65.2,67.98
Rajasthan,Jodhpur,2022,73.16,70.95,67.36,73.0
Rajasthan,Jodhpur,2023,73.86,72.5,69.52,74.15
Rajasthan,Jodhpur,2024,74.56,74.04,71.68,75.3
Rajasthan,Jodhpur,2025,75.26,75.59,73.84,76.46
Rajasthan,Jodhpur,2026,75.96,77.14,76.0,77.61
Rajasthan,Udaipur,2010,61.62,51.39,43.08,53.0
Rajasthan,Udaipur,2011,62.3,52.56,43.88,54.48
Rajasthan,Udaipur,2012,62.98,53.73,44.68,55.97
Rajasthan,Udaipur,2013,63.66,54.9,45.49,57.45
Rajasthan,Udaipur,2014,64.34,56.06,47.49,58.94
Rajasthan,Udaipur,2015,65.02,57.23,49.5,60.43
Rajasthan,Udaipur,2016,65.82,58.4,51.5,61.91
Rajasthan,Udaipur,2017,66.62,60.6,53.67,63.4
Rajasthan,Udaipur,2018,67.42,62.8,55.83,64.84
Rajasthan,Udaipur,2019,68.22,65.0,58.0,66.28
Rajasthan,Udaipur,2020,69.02,67.2,60.16,62.39
Rajasthan,Udaipur,2021,69.82,67.2,62.32,65.58
Rajasthan,Udaipur,2022,70.62,68.78,64.48,70.6
Rajasthan,Udaipur,2023,71.42,70.37,66.64,71.75
Rajasthan,Udaipur,2024,72.22,71.95,68.8,72.9
Rajasthan,Udaipur,2025,73.02,73.54,70.96,74.06
Rajasthan,Udaipur,2026,73.82,75.12,73.12,75.21
Rajasthan,Kota,2010,76.11,56.5,56.95,56.2
Rajasthan,Kota,2011,76.56,57.78,57.56,57.68
Rajasthan,Kota,2012,77.01,59.06,58.17,59.17
Rajasthan,Kota,2013,77.46,60.35,58.78,60.65
Rajasthan,Kota,2014,77.91,61.63,60.59,62.14
Rajasthan,Kota,2015,78.36,62.92,62.39,63.63
Rajasthan,Kota,2016,78.93,64.2,64.2,65.11
Rajasthan,Kota,2017,79.5,66.35,66.13,66.6
Rajasthan,Kota,2018,80.07,68.5,68.06,68.04
Rajasthan,Kota,2019,80.64,70.65,69.99,69.48
Rajasthan,Kota,2020,81.21,72.8,71.92,65.59
Rajasthan,Kota,2021,81.78,72.8,74.08,68.78
Rajasthan,Kota,2022,82.35,74.35,76.24,73.8
Rajasthan,Kota,2023,82.92,75.9,78.4,74.95
Rajasthan,Kota,2024,83.49,77.44,80.56,76.1
Rajasthan,Kota,2025,84.06,78.99,82.72,77.26
Rajasthan,Kota,2026,84.63,80.54,84.88,78.41
Rajasthan,Ajmer,2010,69.88,54.38,52.42,53.0
Rajasthan,Ajmer,2011,70.46,55.62,53.09,54.48
Rajasthan,Ajmer,2012,71.04,56.86,53.77,55.97
Rajasthan,Ajmer,2013,71.62,58.09,54.44,57.45
Rajasthan,Ajmer,2014,72.2,59.33,56.31,58.94
Rajasthan,Ajmer,2015,72.78,60.56,58.18,60.43
Rajasthan,Ajmer,2016,73.48,61.8,60.05,61.91
Rajasthan,Ajmer,2017,74.18,63.95,62.06,63.4
Rajasthan,Ajmer,2018,74.88,66.1,64.07,64.84
Rajasthan,Ajmer,2019,75.58,68.25,66.07,66.28
Rajasthan,Ajmer,2020,76.28,70.4,68.08,62.39
Rajasthan,Ajmer,2021,76.98,70.4,70.24,65.58
Rajasthan,Ajmer,2022,77.68,71.95,72.4,70.6
Rajasthan,Ajmer,2023,78.38,73.5,74.56,71.75
Rajasthan,Ajmer,2024,79.08,75.04,76.72,72.9
Rajasthan,Ajmer,2025,79.78,76.59,78.88,74.06
Rajasthan,Ajmer,2026,80.48,78.14,81.04,75.21
Rajasthan,Bikaner,2010,64.46,52.27,45.63,53.0
Rajasthan,Bikaner,2011,65.04,53.46,46.39,54.48
Rajasthan,Bikaner,2012,65.62,54.65,47.16,55.97
Rajasthan,Bikaner,2013,66.2,55.84,47.93,57.45
